307,	3026,	274,	67,	5
302,	3023,	274,	68,	5
300,	3019,	274,	69,	5
294,	3016,	274,	70,	5
286,	3014,	274,	71,	5
275,	3013,	274,	72,	5
3935,	3013,	274,	73,	5
3899,	3014,	274,	74,	5
3820,	3016,	274,	75,	5
3757,	3019,	274,	76,	5
3663,	3022,	274,	77,	5
3632,	3025,	274,	78,	5
3628,	3027,	274,	79,	5
3609,	3027,	274,	80,	5
3591,	3029,	274,	81,	5
3570,	3038,	274,	82,	5
3543,	3051,	274,	83,	5
3513,	3071,	274,	84,	5
3481,	3094,	274,	85,	5
3447,	3121,	274,	86,	5
3413,	3150,	274,	87,	5
3383,	3178,	274,	88,	5
3359,	3204,	274,	89,	5
3342,	3227,	274,	90,	5
3333,	3247,	274,	91,	5
3330,	3264,	274,	92,	5
3330,	3276,	274,	93,	5
3329,	3293,	274,	94,	5
3328,	3309,	274,	95,	5
3326,	3322,	274,	96,	5
3324,	3329,	274,	97,	5
3322,	3330,	274,	98,	5
3319,	3338,	274,	99,	5
3317,	3367,	274,	100,	5
3315,	3408,	274,	101,	5
3314,	3454,	274,	102,	5
3312,	3497,	274,	103,	5
3312,	3536,	274,	104,	5
3311,	3568,	274,	105,	5
3311,	3592,	274,	106,	5
3311,	3613,	274,	107,	5
3311,	3630,	274,	108,	5
3312,	3631,	274,	109,	5
3313,	3695,	274,	110,	5
3314,	3789,	274,	111,	5
3315,	3856,	274,	112,	5
3316,	3923,	274,	113,	5
3317,	3935,	274,	114,	5
3319,	284,	274,	115,	5
3320,	293,	274,	116,	5
3321,	299,	274,	117,	5
3322,	302,	274,	118,	5
3323,	305,	274,	119,	5
3323,	316,	274,	120,	5
3324,	337,	274,	121,	5
3325,	363,	274,	122,	5
3325,	392,	274,	123,	5
3326,	417,	274,	124,	5
3326,	435,	274,	125,	5
3326,	445,	274,	126,	5
3327,	461,	274,	127,	5
3327,	478,	274,	128,	5
3327,	497,	274,	129,	5
3328,	544,	274,	130,	5
3328,	574,	274,	131,	5
3329,	591,	274,	132,	5
3329,	601,	274,	133,	5
3330,	605,	274,	134,	5
3330,	620,	274,	135,	5
3330,	641,	274,	136,	5
3330,	669,	274,	137,	5
3330,	706,	274,	138,	5
3334,	744,	274,	139,	5
3340,	775,	274,	140,	5
3351,	795,	274,	141,	5
3367,	824,	274,	142,	5
3387,	848,	274,	143,	5
3412,	867,	274,	144,	5
3441,	882,	274,	145,	5
3472,	893,	274,	146,	5
3502,	901,	274,	147,	5
3532,	906,	274,	148,	5
3559,	908,	274,	149,	5
3583,	908,	274,	150,	5
3600,	912,	274,	151,	5
3623,	920,	274,	152,	5
3632,	929,	274,	153,	5
3649,	939,	274,	154,	5
3746,	949,	274,	155,	5
3818,	960,	274,	156,	5
3901,	969,	274,	157,	5
3935,	978,	274,	158,	5
280,	986,	274,	159,	5
290,	993,	274,	160,	5
298,	999,	274,	161,	5
302,	1004,	274,	162,	5
303,	1009,	274,	163,	5
311,	1013,	274,	164,	5
326,	1017,	274,	165,	5
347,	1021,	274,	166,	5
371,	1025,	274,	167,	5
395,	1029,	274,	168,	5
415,	1033,	274,	169,	5
430,	1037,	274,	170,	5
440,	1041,	274,	171,	5
446,	1045,	274,	172,	5
454,	1049,	274,	173,	5
476,	1052,	274,	174,	5
478,	1059,	274,	175,	5
492,	1073,	274,	176,	5
505,	1094,	274,	177,	5
530,	1114,	274,	178,	5
549,	1133,	274,	179,	5
563,	1148,	274,	180,	5
572,	1161,	274,	181,	5
578,	1178,	274,	182,	5
583,	1196,	274,	183,	5
586,	1208,	274,	184,	5
589,	1211,	274,	185,	5
591,	1222,	274,	186,	5
592,	1245,	274,	187,	5
593,	1279,	274,	188,	5
594,	1321,	274,	189,	5
594,	1356,	274,	190,	5
594,	1378,	274,	191,	5
593,	1423,	274,	192,	5
593,	1465,	274,	193,	5
592,	1493,	274,	194,	5
591,	1509,	274,	195,	5
589,	1516,	274,	196,	5
588,	1540,	274,	197,	5
586,	1579,	274,	198,	5
584,	1629,	274,	199,	5
582,	1672,	274,	200,	5
580,	1697,	274,	201,	5
578,	1734,	274,	202,	5
577,	1764,	274,	203,	5
575,	1787,	274,	204,	5
574,	1803,	274,	205,	5
572,	1813,	274,	206,	5
572,	1816,	274,	207,	5
571,	1818,	274,	208,	5
571,	1828,	274,	209,	5
572,	1844,	274,	210,	5
574,	1859,	274,	211,	5
575,	1872,	274,	212,	5
578,	1881,	274,	213,	5
581,	1888,	274,	214,	5
584,	1892,	274,	215,	5
587,	1893,	274,	216,	5
591,	1893,	274,	217,	5
594,	1890,	274,	218,	5
598,	1885,	274,	219,	5
601,	1878,	274,	220,	5
603,	1870,	274,	221,	5
604,	1859,	274,	222,	5
605,	1847,	274,	223,	5
609,	1836,	274,	224,	5
616,	1825,	274,	225,	5
623,	1818,	274,	226,	5
632,	1816,	274,	227,	5
642,	1815,	274,	228,	5
654,	1813,	274,	229,	5
669,	1807,	274,	230,	5
686,	1800,	274,	231,	5
705,	1790,	274,	232,	5
724,	1779,	274,	233,	5
743,	1765,	274,	234,	5
761,	1751,	274,	235,	5
776,	1736,	274,	236,	5
787,	1720,	274,	237,	5
797,	1702,	274,	238,	5
813,	1693,	274,	239,	5
829,	1684,	274,	240,	5
842,	1673,	274,	241,	5
853,	1662,	274,	242,	5
863,	1651,	274,	243,	5
872,	1641,	274,	244,	5
881,	1633,	274,	245,	5
888,	1626,	274,	246,	5
894,	1620,	274,	247,	5
899,	1616,	274,	248,	5
903,	1613,	274,	249,	5
906,	1612,	274,	250,	5
907,	1612,	274,	251,	5
908,	1614,	274,	252,	5
908,	1617,	274,	253,	5
910,	1621,	274,	254,	5
916,	1627,	274,	255,	5
924,	1634,	274,	256,	5
934,	1641,	274,	257,	5
947,	1649,	274,	258,	5
962,	1658,	274,	259,	5
979,	1667,	274,	260,	5
996,	1676,	274,	261,	5
1012,	1685,	274,	262,	5
1026,	1692,	274,	263,	5
1038,	1698,	274,	264,	5
1048,	1711,	274,	265,	5
1054,	1724,	274,	266,	5
1072,	1737,	274,	267,	5
1098,	1749,	274,	268,	5
1122,	1760,	274,	269,	5
1140,	1772,	274,	270,	5
1153,	1782,	274,	271,	5
1166,	1792,	274,	272,	5
1181,	1800,	274,	273,	5
1196,	1807,	274,	274,	5
1207,	1812,	274,	275,	5
1210,	1815,	274,	276,	5
1213,	1816,	274,	277,	5
1223,	1817,	274,	278,	5
1238,	1822,	274,	279,	5
1260,	1834,	274,	280,	5
1287,	1848,	274,	281,	5
1315,	1864,	274,	282,	5
1342,	1880,	274,	283,	5
1363,	1895,	274,	284,	5
1376,	1909,	274,	285,	5
1402,	1923,	274,	286,	5
1435,	1938,	274,	287,	5
1462,	1954,	274,	288,	5
1482,	1979,	274,	289,	5
1498,	1992,	274,	290,	5
1508,	2009,	274,	291,	5
1513,	2024,	274,	292,	5
1520,	2038,	274,	293,	5
1536,	2050,	274,	294,	5
1560,	2061,	274,	295,	5
1589,	2070,	274,	296,	5
1622,	2078,	274,	297,	5
1653,	2084,	274,	298,	5
1679,	2088,	274,	299,	5
1696,	2092,	274,	300,	5
1719,	2095,	274,	301,	5
1742,	2096,	274,	302,	5
1762,	2097,	274,	303,	5
1779,	2096,	274,	304,	5
1793,	2095,	274,	305,	5
1804,	2093,	274,	306,	5
1811,	2090,	274,	307,	5
1815,	2086,	274,	308,	5
1816,	2081,	274,	309,	5
1819,	2074,	274,	310,	5
1829,	2066,	274,	311,	5
1844,	2057,	274,	312,	5
1861,	2046,	274,	313,	5
1878,	2034,	274,	314,	5
1892,	2019,	274,	315,	5
1906,	2004,	274,	316,	5
1919,	1985,	274,	317,	5
1932,	1965,	274,	318,	5
1944,	1948,	274,	319,	5
1957,	1933,	274,	320,	5
1976,	1918,	274,	321,	5
1982,	1903,	274,	322,	5
1997,	1888,	274,	323,	5
2006,	1872,	274,	324,	5
2014,	1855,	274,	325,	5
2020,	1838,	274,	326,	5
2025,	1824,	274,	327,	5
2028,	1817,	274,	328,	5
2029,	1816,	274,	329,	5
2029,	1814,	274,	330,	5
2027,	1810,	274,	331,	5
2023,	1802,	274,	332,	5
2018,	1792,	274,	333,	5
2011,	1780,	274,	334,	5
2002,	1765,	274,	335,	5
1992,	1748,	274,	336,	5
1976,	1729,	274,	337,	5
1963,	1707,	274,	338,	5
1951,	1691,	274,	339,	5
1938,	1675,	274,	340,	5
1925,	1653,	274,	341,	5
1913,	1627,	274,	342,	5
1900,	1599,	274,	343,	5
1887,	1573,	274,	344,	5
1873,	1551,	274,	345,	5
1857,	1533,	274,	346,	5
1842,	1520,	274,	347,	5
1829,	1513,	274,	348,	5
1819,	1511,	274,	349,	5
